scenario,code,code_version,source,physical_assumptions,coordinate,frequency_hz,observer_time,value_name,value,asgard_ratio,wall_time,boundary
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+10,3.16227766e+05,flux_density_cgs,5.55938287e-25,1.02267137e+00,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+10,1.00000000e+06,flux_density_cgs,5.38704215e-25,1.19519761e+00,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+10,3.16227766e+06,flux_density_cgs,1.17983647e-25,4.24594670e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+10,1.00000000e+07,flux_density_cgs,1.57515044e-26,2.05220276e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+10,3.16227766e+07,flux_density_cgs,2.40385438e-27,1.56691306e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+10,1.00000000e+08,flux_density_cgs,4.15383804e-28,1.29762178e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+12,1.00000000e+00,flux_density_cgs,4.06673934e-26,1.27578704e+03,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+12,3.16227766e+00,flux_density_cgs,4.91439346e-26,4.18145653e+01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+12,1.00000000e+01,flux_density_cgs,5.94171322e-26,1.37280124e+00,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+12,3.16227766e+01,flux_density_cgs,7.36342237e-26,3.88558361e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+12,1.00000000e+02,flux_density_cgs,1.12380104e-25,5.87914765e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+12,3.16227766e+02,flux_density_cgs,1.93563966e-25,5.90084409e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+12,1.00000000e+03,flux_density_cgs,3.45066600e-25,6.76715601e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+12,3.16227766e+03,flux_density_cgs,6.18893708e-25,7.48108395e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+12,1.00000000e+04,flux_density_cgs,1.11649583e-24,8.09512017e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+12,3.16227766e+04,flux_density_cgs,2.01081368e-24,8.92981009e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+12,1.00000000e+05,flux_density_cgs,2.68577170e-24,1.14493308e+00,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+12,3.16227766e+05,flux_density_cgs,5.03361078e-25,4.49597231e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+12,1.00000000e+06,flux_density_cgs,5.06871191e-26,2.42454719e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+12,3.16227766e+06,flux_density_cgs,5.91318976e-27,2.01484382e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+12,1.00000000e+07,flux_density_cgs,7.89445293e-28,1.78576624e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+12,3.16227766e+07,flux_density_cgs,1.20478113e-28,1.56300780e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+12,1.00000000e+08,flux_density_cgs,2.08185060e-29,1.34999901e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+14,1.00000000e+00,flux_density_cgs,1.88761319e-25,1.27657955e+03,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+14,3.16227766e+00,flux_density_cgs,2.28105938e-25,4.18548071e+01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+14,1.00000000e+01,flux_density_cgs,2.75789897e-25,1.37565003e+00,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+14,3.16227766e+01,flux_density_cgs,3.41779790e-25,3.90641523e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+14,1.00000000e+02,flux_density_cgs,5.21622236e-25,5.94348356e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+14,3.16227766e+02,flux_density_cgs,8.98444341e-25,6.01330876e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+14,1.00000000e+03,flux_density_cgs,1.60165728e-24,7.04223384e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+14,3.16227766e+03,flux_density_cgs,2.87265012e-24,8.27878585e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+14,1.00000000e+04,flux_density_cgs,4.51718450e-24,9.54975404e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+14,3.16227766e+04,flux_density_cgs,2.90366287e-24,7.11900474e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+14,1.00000000e+05,flux_density_cgs,3.07561622e-25,3.75262474e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+14,3.16227766e+05,flux_density_cgs,2.52278146e-26,2.86773931e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+14,1.00000000e+06,flux_density_cgs,2.54037370e-27,2.50971795e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+14,3.16227766e+06,flux_density_cgs,2.96361522e-28,2.28961475e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+14,1.00000000e+07,flux_density_cgs,3.95659902e-29,2.12570119e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+14,3.16227766e+07,flux_density_cgs,6.03820921e-30,1.96423412e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,1.00000000e+14,1.00000000e+08,flux_density_cgs,1.04339694e-30,1.81910325e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,5.00000000e+14,1.00000000e+00,flux_density_cgs,3.22777315e-25,1.27828096e+03,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,5.00000000e+14,3.16227766e+00,flux_density_cgs,3.90055668e-25,4.19346824e+01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,5.00000000e+14,1.00000000e+01,flux_density_cgs,4.71594091e-25,1.38145230e+00,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,5.00000000e+14,3.16227766e+01,flux_density_cgs,5.84435221e-25,3.94647315e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,5.00000000e+14,1.00000000e+02,flux_density_cgs,8.91961477e-25,6.06753989e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,5.00000000e+14,3.16227766e+02,flux_density_cgs,1.53631821e-24,6.23832495e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,5.00000000e+14,1.00000000e+03,flux_density_cgs,2.73879542e-24,7.62287494e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,5.00000000e+14,3.16227766e+03,flux_density_cgs,4.55435032e-24,9.43324018e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,afterglowpy,0.8.1,PyPI afterglowpy==0.8.1,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,5.00000000e+14,1.00000000e+04,flux_density_cgs,3.33455950e-24,7.36026189e-01,1.73744880e-02,afterglowpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
