2.51838E10	6.12822E-11
3.98515E10	3.22586E-11
6.3134E10	1.57504E-11
1.00361E11	7.58026E-12
1.59176E11	4.91296E-12
2.51598E11	3.4995E-12
3.99499E11	2.78371E-12
6.31459E11	2.43747E-12
1.00038E12	2.13089E-12
1.58663E12	1.96703E-12
2.51359E12	1.9765E-12
3.97758E12	2.27175E-12
6.3014E12	2.90197E-12
1.0017E13	3.94576E-12
1.58693E13	5.80259E-12
2.51407E13	8.72656E-12
3.99194E13	1.38135E-11
6.31696E13	2.09411E-11
1.00418E14	3.25698E-11
1.58542E14	5.09814E-11
