4.93052E10	2.89122E-11
5.47566E10	2.03003E-11
6.83236E10	1.10333E-11
9.03617E10	6.21999E-12
1.31172E11	3.77258E-12
1.90411E11	2.52261E-12
3.14172E11	1.58699E-12
5.36789E11	1.11417E-12
9.38721E11	9.1658E-13
1.69989E12	9.05353E-13
3.04253E12	1.03517E-12
5.19764E12	1.38693E-12
8.37692E12	2.07377E-12
1.44775E13	3.4184E-12
