4.55704E11	4.15583E-12
9.07996E11	1.41974E-12
1.57618E12	1.07019E-12
2.6986E12	5.85591E-13
7.80217E12	4.49809E-13
1.59806E13	4.58365E-13
1.83431E13	3.39061E-13
3.27318E13	1.4251E-13
5.68187E13	7.50955E-14
1.01388E14	4.60095E-14
1.78442E14	4.43079E-14
3.22836E14	1.05418E-13
5.60406E14	1.32164E-13
1.0567E15	2.70445E-13
