scenario,solver,component,band,frequency_hz,time_s,flux_mjy
ism_continuous_jumps,fullhide_1d,ssc,100 MeV,2.417989242000e+22,3.792690190732e+06,2.367313732306e-36
ism_continuous_jumps,fullhide_1d,ssc,100 MeV,2.417989242000e+22,4.604239376759e+06,1.551709231381e-36
ism_continuous_jumps,fullhide_1d,ssc,100 MeV,2.417989242000e+22,5.589441576403e+06,1.014228698860e-36
ism_continuous_jumps,fullhide_1d,ssc,100 MeV,2.417989242000e+22,6.785454573394e+06,6.615658046542e-37
ism_continuous_jumps,fullhide_1d,ssc,100 MeV,2.417989242000e+22,8.237387069571e+06,4.306990152341e-37
ism_continuous_jumps,fullhide_1d,ssc,100 MeV,2.417989242000e+22,1.000000000000e+07,2.798275492100e-37
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,1.000000000000e-01,1.241115264066e-30
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,1.213977189070e-01,2.025054869349e-30
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,1.473740615582e-01,3.420175312176e-30
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,1.789087489923e-01,5.975766284815e-30
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,2.171911402017e-01,1.069775712703e-29
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,2.636650898730e-01,1.948921943624e-29
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,3.200834046600e-01,3.597372925896e-29
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,3.885739518571e-01,6.752812842676e-29
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,4.717199138213e-01,1.277819799773e-28
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,5.726572150092e-01,2.422715263667e-28
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,6.951927961776e-01,4.548401661829e-28
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,8.439481965654e-01,8.332326478420e-28
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,1.024533859387e+00,1.469281544192e-27
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,1.243760734726e+00,2.461937776758e-27
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,1.509897160618e+00,3.891646670976e-27
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,1.832980710832e+00,5.785798885576e-27
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,2.225196770956e+00,8.079987656348e-27
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,2.701338121133e+00,1.067990176714e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,3.279362859021e+00,1.348220945625e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,3.981071705535e+00,1.638984171798e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,4.832930238572e+00,1.928767470900e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,5.867067065993e+00,2.213316442907e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,7.122485584860e+00,2.491578801488e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,8.646535029500e+00,2.758912956921e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,1.049669629031e+01,3.015492030490e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,1.274274985703e+01,3.261183141166e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,1.546940765246e+01,3.489620487056e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,1.877950801851e+01,3.708854278047e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,2.279789435644e+01,3.916808291621e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,2.767612370754e+01,4.114981903655e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,3.359818286284e+01,4.303692702565e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,4.078742758969e+01,4.483865028912e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,4.951500669473e+01,4.634156642918e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,6.011008864406e+01,4.685278457260e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,7.297227644686e+01,4.695419419204e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,8.858667904101e+01,4.773604793949e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,1.075422076113e+02,4.894316886021e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,1.305537869023e+02,4.966163752521e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,1.584893192461e+02,5.059232380608e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,1.924024182760e+02,5.202842456037e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,2.335721469090e+02,5.470332890046e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,2.835512583497e+02,5.855744913669e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,3.442247595686e+02,6.312327575454e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,4.178810060294e+02,6.833738875247e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,5.072980090654e+02,7.427876191259e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,6.158482110660e+02,8.046282017431e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,7.476256801638e+02,8.637414221593e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,9.076005216818e+02,9.215874823803e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,1.101806330110e+03,9.747605053764e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,1.337567751526e+03,1.025463063930e-25
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,1.623776739189e+03,1.074317613706e-25
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,1.971227921518e+03,1.120702409702e-25
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,2.393025731180e+03,1.162854620718e-25
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,2.905078650511e+03,1.202153533574e-25
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,3.526699214175e+03,1.240816272309e-25
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,4.281332398719e+03,1.292468825109e-25
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,5.197439870872e+03,1.353321738434e-25
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,6.309573444802e+03,1.380945532071e-25
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,7.659678234752e+03,1.409695136769e-25
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,9.298674652605e+03,1.441126728115e-25
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,1.128837891685e+04,1.457870514790e-25
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,1.370383450663e+04,1.462006064713e-25
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,1.663614249384e+04,1.441062903169e-25
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,2.019589750164e+04,1.387372584644e-25
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,2.451735887979e+04,1.363763101002e-25
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,2.976351441631e+04,1.308157286790e-25
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,3.613222756796e+04,1.235827429589e-25
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,4.386370005780e+04,1.180768204051e-25
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,5.324953129838e+04,1.130364953650e-25
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,6.464371632490e+04,1.094470144170e-25
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,7.847599703515e+04,1.055534355794e-25
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,9.526807029020e+04,1.000204053454e-25
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,1.156532641790e+05,9.658779544624e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,1.404004245548e+05,9.473192989518e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,1.704429127453e+05,9.048531851263e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,2.069138081115e+05,8.782243865627e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,2.511886431510e+05,9.143281675291e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,3.049372829387e+05,9.512998287080e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,3.701869055846e+05,9.628106633501e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,4.493984590722e+05,9.028015067404e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,5.455594781169e+05,8.874414776422e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,6.622967617148e+05,9.076936018945e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,8.040131611168e+05,9.255678652561e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,9.760536373079e+05,9.557840736194e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,1.184906851001e+06,9.496697399428e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,1.438449888288e+06,9.675744987904e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,1.746245352002e+06,9.929832767869e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,2.119902023850e+06,9.812272207818e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,2.573512700017e+06,9.638193895639e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,3.124185713603e+06,9.242752574670e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,3.792690190732e+06,8.651671146761e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,4.604239376759e+06,7.905732643331e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,5.589441576403e+06,6.927604272562e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,6.785454573394e+06,5.859248146727e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,8.237387069571e+06,4.828635491308e-26
ism_continuous_jumps,dg_1d,total,10 GHz,1.000000000000e+10,1.000000000000e+07,3.875968154197e-26
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,1.000000000000e-01,4.433970340505e-29
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,1.213977189070e-01,7.234933951932e-29
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,1.473740615582e-01,1.222006380528e-28
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,1.789087489923e-01,2.135311925938e-28
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,2.171911402017e-01,3.823200479202e-28
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,2.636650898730e-01,6.966796434539e-28
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,3.200834046600e-01,1.286431415025e-27
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,3.885739518571e-01,2.416302994424e-27
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,4.717199138213e-01,4.576797682244e-27
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,5.726572150092e-01,8.691598837938e-27
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,6.951927961776e-01,1.635682079702e-26
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,8.439481965654e-01,3.006351456577e-26
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,1.024533859387e+00,5.322935874426e-26
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,1.243760734726e+00,8.958078677968e-26
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,1.509897160618e+00,1.421308597792e-25
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,1.832980710832e+00,2.121405044665e-25
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,2.225196770956e+00,2.971311316049e-25
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,2.701338121133e+00,3.931455514501e-25
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,3.279362859021e+00,4.956947880062e-25
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,3.981071705535e+00,6.006765041534e-25
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,4.832930238572e+00,7.047132138889e-25
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,5.867067065993e+00,8.064717092737e-25
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,7.122485584860e+00,9.045436707384e-25
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,8.646535029500e+00,9.971606739249e-25
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,1.049669629031e+01,1.084195024539e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,1.274274985703e+01,1.166566519843e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,1.546940765246e+01,1.242906682484e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,1.877950801851e+01,1.314785725956e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,2.279789435644e+01,1.381436006579e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,2.767612370754e+01,1.443147833998e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,3.359818286284e+01,1.500020546900e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,4.078742758969e+01,1.553544842683e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,4.951500669473e+01,1.595958190998e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,6.011008864406e+01,1.604169544670e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,7.297227644686e+01,1.600585971177e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,8.858667904101e+01,1.621619892697e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,1.075422076113e+02,1.655818106422e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,1.305537869023e+02,1.670647765705e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,1.584893192461e+02,1.690258153874e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,1.924024182760e+02,1.724611552576e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,2.335721469090e+02,1.798869420180e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,2.835512583497e+02,1.910402290063e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,3.442247595686e+02,2.042503948942e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,4.178810060294e+02,2.191872686060e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,5.072980090654e+02,2.361361054757e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,6.158482110660e+02,2.533246925350e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,7.476256801638e+02,2.689277751910e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,9.076005216818e+02,2.833308163425e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,1.101806330110e+03,2.953665911413e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,1.337567751526e+03,3.058476394114e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,1.623776739189e+03,3.149447156337e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,1.971227921518e+03,3.223514869355e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,2.393025731180e+03,3.274810650677e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,2.905078650511e+03,3.304517641645e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,3.526699214175e+03,3.313202697316e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,4.281332398719e+03,3.339144637779e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,5.197439870872e+03,3.362987557062e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,6.309573444802e+03,3.253969420299e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,7.659678234752e+03,3.141681107890e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,9.298674652605e+03,3.032969041497e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,1.128837891685e+04,2.841102665448e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,1.370383450663e+04,2.559871705468e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,1.663614249384e+04,2.202460177638e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,2.019589750164e+04,1.792310941297e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,2.451735887979e+04,1.461049962550e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,2.976351441631e+04,1.064189998068e-24
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,3.613222756796e+04,7.253138322524e-25
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,4.386370005780e+04,4.827859364506e-25
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,5.324953129838e+04,3.193027644467e-25
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,6.464371632490e+04,2.115229782245e-25
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,7.847599703515e+04,1.407467612180e-25
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,9.526807029020e+04,9.428030963047e-26
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,1.156532641790e+05,6.335509479993e-26
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,1.404004245548e+05,4.260746895260e-26
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,1.704429127453e+05,2.910203952708e-26
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,2.069138081115e+05,2.126048875759e-26
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,2.511886431510e+05,1.542238952766e-26
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,3.049372829387e+05,9.936162205304e-27
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,3.701869055846e+05,5.755786744301e-27
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,4.493984590722e+05,3.179488869486e-27
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,5.455594781169e+05,2.005500517736e-27
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,6.622967617148e+05,1.536740549072e-27
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,8.040131611168e+05,1.217702329343e-27
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,9.760536373079e+05,9.392380895168e-28
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,1.184906851001e+06,7.053684936344e-28
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,1.438449888288e+06,5.190269612884e-28
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,1.746245352002e+06,3.770806550813e-28
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,2.119902023850e+06,2.714250282870e-28
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,2.573512700017e+06,1.943418113852e-28
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,3.124185713603e+06,1.400342145348e-28
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,3.792690190732e+06,1.013615368492e-28
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,4.604239376759e+06,7.361966457241e-29
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,5.589441576403e+06,5.367614246477e-29
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,6.785454573394e+06,3.919341246989e-29
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,8.237387069571e+06,2.870992141893e-29
ism_continuous_jumps,dg_1d,total,R band,4.560000000000e+14,1.000000000000e+07,2.101565489607e-29
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,1.000000000000e-01,3.553104458698e-28
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,1.213977189070e-01,5.789777128220e-28
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,1.473740615582e-01,9.763536275945e-28
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,1.789087489923e-01,1.702738049062e-27
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,2.171911402017e-01,3.041179852624e-27
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,2.636650898730e-01,5.524504588880e-27
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,3.200834046600e-01,1.015985528239e-26
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,3.885739518571e-01,1.897815438622e-26
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,4.717199138213e-01,3.568130547105e-26
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,5.726572150092e-01,6.707596274546e-26
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,6.951927961776e-01,1.245398406079e-25
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,8.439481965654e-01,2.249102712413e-25
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,1.024533859387e+00,3.893185651207e-25
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,1.243760734726e+00,6.367871504001e-25
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,1.509897160618e+00,9.754400741467e-25
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,1.832980710832e+00,1.393807619320e-24
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,2.225196770956e+00,1.854571559479e-24
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,2.701338121133e+00,2.318885736202e-24
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,3.279362859021e+00,2.755930003993e-24
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,3.981071705535e+00,3.140769285956e-24
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,4.832930238572e+00,3.463199292765e-24
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,5.867067065993e+00,3.714904560179e-24
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,7.122485584860e+00,3.910259478938e-24
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,8.646535029500e+00,4.051733181053e-24
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,1.049669629031e+01,4.147827831700e-24
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,1.274274985703e+01,4.209000064114e-24
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,1.546940765246e+01,4.226203032057e-24
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,1.877950801851e+01,4.219838101467e-24
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,2.279789435644e+01,4.191756906170e-24
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,2.767612370754e+01,4.146404224832e-24
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,3.359818286284e+01,4.086532993546e-24
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,4.078742758969e+01,4.013315573438e-24
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,4.951500669473e+01,3.899252791954e-24
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,6.011008864406e+01,3.725241964254e-24
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,7.297227644686e+01,3.596698073757e-24
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,8.858667904101e+01,3.531613702044e-24
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,1.075422076113e+02,3.405224992639e-24
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,1.305537869023e+02,3.134864654637e-24
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,1.584893192461e+02,2.838359394566e-24
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,1.924024182760e+02,2.535419624872e-24
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,2.335721469090e+02,2.273708395679e-24
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,2.835512583497e+02,2.051489815336e-24
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,3.442247595686e+02,1.832813690428e-24
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,4.178810060294e+02,1.618780815235e-24
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,5.072980090654e+02,1.439863590079e-24
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,6.158482110660e+02,1.264055926048e-24
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,7.476256801638e+02,1.083178786223e-24
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,9.076005216818e+02,9.311081998917e-25
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,1.101806330110e+03,7.763110617128e-25
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,1.337567751526e+03,6.405139359764e-25
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,1.623776739189e+03,5.233711511798e-25
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,1.971227921518e+03,4.201679688977e-25
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,2.393025731180e+03,3.364381940765e-25
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,2.905078650511e+03,2.654151221361e-25
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,3.526699214175e+03,2.088189389447e-25
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,4.281332398719e+03,1.628465859907e-25
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,5.197439870872e+03,1.264284562939e-25
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,6.309573444802e+03,8.955653726250e-26
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,7.659678234752e+03,6.787231461017e-26
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,9.298674652605e+03,5.108800686572e-26
ism_continuous_jumps,dg_1d,total,1 keV,2.417989242000e+17,1.128837891685e+04,3.682407268050e-26
